x,kT,Q2,flavor,flavor_index,nrep,collins_mean,collins_std
0.21000000000000002,0.87,4.0,unf,3,50,-0.22020312097468725,0.08190972747254968
0.21000000000000002,0.89,4.0,fav,1,50,0.07104771865380137,0.05207238269370249
0.21000000000000002,0.89,4.0,unf,3,50,-0.21386653754239793,0.07890725779209255
0.21000000000000002,0.91,4.0,fav,1,50,0.06973740687736854,0.05048736311326131
0.21000000000000002,0.91,4.0,unf,3,50,-0.20758287481151957,0.07595503489161834
0.21000000000000002,0.93,4.0,fav,1,50,0.06842755920330108,0.04891840040472305
0.21000000000000002,0.93,4.0,unf,3,50,-0.20135890083347513,0.07305652031681639
0.21000000000000002,0.9500000000000001,4.0,fav,1,50,0.06711934471678363,0.04736724035639194
0.21000000000000002,0.9500000000000001,4.0,unf,3,50,-0.1952010374960962,0.07021492620514648
0.21000000000000002,0.97,4.0,fav,1,50,0.06581389601412396,0.04583554342774357
0.21000000000000002,0.97,4.0,unf,3,50,-0.18911535438199542,0.06743321361800983
0.21000000000000002,0.99,4.0,fav,1,50,0.0645123079431343,0.04432488309059341
0.21000000000000002,0.99,4.0,unf,3,50,-0.18310756408243822,0.06471409184836574
0.23,0.01,4.0,fav,1,50,0.11099170307509824,0.10353389959373156
0.23,0.01,4.0,unf,3,50,-0.36295221557318896,0.1587485859115361
0.23,0.03,4.0,fav,1,50,0.1109321135696588,0.10344658455856653
0.23,0.03,4.0,unf,3,50,-0.3626556962706499,0.15858519576216562
0.23,0.05,4.0,fav,1,50,0.11081304695220938,0.10327217262830948
0.23,0.05,4.0,unf,3,50,-0.3620634109838978,0.15825891606231837
0.23,0.06999999999999999,4.0,fav,1,50,0.11063472761680089,0.10301109919086945
0.23,0.06999999999999999,4.0,unf,3,50,-0.3611768630818534,0.15777074553378884
0.23,0.09,4.0,fav,1,50,0.11039749117453583,0.10266401510267652
0.23,0.09,4.0,unf,3,50,-0.35999829946875794,0.15712217608637757
0.23,0.11,4.0,fav,1,50,0.11010178328331519,0.10223178403256651
0.23,0.11,4.0,unf,3,50,-0.3585307008615806,0.15631518545808096
0.23,0.13,4.0,fav,1,50,0.10974815809698418,0.10171547894418889
0.23,0.13,4.0,unf,3,50,-0.356777768920024,0.15535222748102176
0.23,0.15000000000000002,4.0,fav,1,50,0.10933727634192048,0.10111637773718812
0.23,0.15000000000000002,4.0,unf,3,50,-0.35474391030828234,0.1542362200399242
0.23,0.17,4.0,fav,1,50,0.10886990303101546,0.10043595807219077
0.23,0.17,4.0,unf,3,50,-0.3524342177862863,0.15297053080554632
0.23,0.19,4.0,fav,1,50,0.10834690482683478,0.0996758914092231
0.23,0.19,4.0,unf,3,50,-0.34985444844598235,0.1515589608403601
0.23,0.21000000000000002,4.0,fav,1,50,0.10776924706750327,0.09883803629355974
0.23,0.21000000000000002,4.0,unf,3,50,-0.34701099922508133,0.15000572618778152
0.23,0.23,4.0,fav,1,50,0.10713799047052078,0.0979244309271301
0.23,0.23,4.0,unf,3,50,-0.34391087984655544,0.14831543756931426
0.23,0.25,4.0,fav,1,50,0.10645428753127703,0.0969372850674556
0.23,0.25,4.0,unf,3,50,-0.3405616833468265,0.14649307832595249
0.23,0.27,4.0,fav,1,50,0.10571937863447896,0.09587897129963252
0.23,0.27,4.0,unf,3,50,-0.3369715543689895,0.14454398075098598
0.23,0.29000000000000004,4.0,fav,1,50,0.1049345878980289,0.09475201573008789
0.23,0.29000000000000004,4.0,unf,3,50,-0.3331491554094296,0.14247380097091172
0.23,0.31,4.0,fav,1,50,0.10410131877008397,0.0935590881536961
0.23,0.31,4.0,unf,3,50,-0.3291036312167563,0.1402884925393705
0.23,0.33,4.0,fav,1,50,0.10322104940108162,0.09230299174834168
0.23,0.33,4.0,unf,3,50,-0.3248445715510229,0.1379942789158483
0.23,0.35000000000000003,4.0,fav,1,50,0.10229532781342984,0.09098665235312287
0.23,0.35000000000000003,4.0,unf,3,50,-0.32038197251864775,0.1355976250063174
0.23,0.37,4.0,fav,1,50,0.10132576689232216,0.08961310738810878
0.23,0.37,4.0,unf,3,50,-0.3157261967043081,0.1331052079468882
0.23,0.39,4.0,fav,1,50,0.10031403922174995,0.08818549447488384
0.23,0.39,4.0,unf,3,50,-0.3108879323252657,0.13052388731404152
0.23,0.41000000000000003,4.0,fav,1,50,0.09926187179024326,0.08670703981801874
0.23,0.41000000000000003,4.0,unf,3,50,-0.3058781516361318,0.12786067494597564
0.23,0.43,4.0,fav,1,50,0.09817104059117447,0.08518104640811501
0.23,0.43,4.0,unf,3,50,-0.30070806881297574,0.1251227045591322
0.23,0.45,4.0,fav,1,50,0.09704336514260677,0.08361088210716934
0.23,0.45,4.0,unf,3,50,-0.29538909754494613,0.12231720134204646
0.23,0.47000000000000003,4.0,fav,1,50,0.09588070295166762,0.08199996767670115
0.23,0.47000000000000003,4.0,unf,3,50,-0.2899328085592566,0.11945145170533064
0.23,0.49,4.0,fav,1,50,0.09468494394827014,0.08035176480840134
0.23,0.49,4.0,unf,3,50,-0.2843508873015068,0.11653277336196079
0.23,0.51,4.0,fav,1,50,0.09345800491270548,0.07866976421598663
0.23,0.51,4.0,unf,3,50,-0.27865509198795757,0.11356848590606039
0.23,0.53,4.0,fav,1,50,0.09220182392118553,0.07695747384551373
0.23,0.53,4.0,unf,3,50,-0.27285721223961135,0.11056588205121616
0.23,0.55,4.0,fav,1,50,0.09091835483283484,0.075218407259627
0.23,0.55,4.0,unf,3,50,-0.26696902849983883,0.10753219968107275
0.23,0.5700000000000001,4.0,fav,1,50,0.08960956184092261,0.07345607224910539
0.23,0.5700000000000001,4.0,unf,3,50,-0.26100227242796903,0.10447459485560577
0.23,0.59,4.0,fav,1,50,0.08827741411029477,0.0716739597226606
0.23,0.59,4.0,unf,3,50,-0.2549685884507788,0.10140011590620916
0.23,0.61,4.0,fav,1,50,0.08692388052201956,0.06987553292324689
0.23,0.61,4.0,unf,3,50,-0.24887949664233386,0.09831567874159597
0.23,0.63,4.0,fav,1,50,0.08555092454521503,0.06806421701618716
0.23,0.63,4.0,unf,3,50,-0.24274635709022516,0.09522804347468132
0.23,0.65,4.0,fav,1,50,0.08416049925487962,0.06624338909124056
0.23,0.65,4.0,unf,3,50,-0.2365803358930659,0.0921437924681099
0.23,0.67,4.0,fav,1,50,0.08275454251332084,0.06441636861735216
0.23,0.67,4.0,unf,3,50,-0.23039237292026382,0.08906930988311228
0.23,0.6900000000000001,4.0,fav,1,50,0.0813349723314753,0.06258640838526514
0.23,0.6900000000000001,4.0,unf,3,50,-0.2241931514507085,0.0860107628029575
0.23,0.7100000000000001,4.0,fav,1,50,0.0799036824250455,0.06075668596947161
0.23,0.7100000000000001,4.0,unf,3,50,-0.21799306979223257,0.08297408398855431
0.23,0.73,4.0,fav,1,50,0.07846253797896559,0.05893029573715345
0.23,0.73,4.0,unf,3,50,-0.21180221496864898,0.07996495630985175
0.23,0.75,4.0,fav,1,50,0.07701337163224486,0.05711024142785309
0.23,0.75,4.0,unf,3,50,-0.20563033854596657,0.0769887988826723
0.23,0.77,4.0,fav,1,50,0.07555797969375508,0.05529942932363497
0.23,0.77,4.0,unf,3,50,-0.1994868346541602,0.0740507549265919
0.23,0.79,4.0,fav,1,50,0.0740981185980164,0.05350066202548648
0.23,0.79,4.0,unf,3,50,-0.1933807202457449,0.0711556813455534
0.23,0.81,4.0,fav,1,50,0.07263550160852535,0.051716632847680674
0.23,0.81,4.0,unf,3,50,-0.18732061761749563,0.06830814001912042
0.23,0.8300000000000001,4.0,fav,1,50,0.07117179577465473,0.04994992083780367
0.23,0.8300000000000001,4.0,unf,3,50,-0.18131473920706476,0.06551239077876335
0.23,0.85,4.0,fav,1,50,0.06970861914665757,0.0482029864261649
0.23,0.85,4.0,unf,3,50,-0.175370874662093,0.06277238603035946
0.23,0.87,4.0,fav,1,50,0.06824753825183166,0.046478167704364935
0.23,0.87,4.0,unf,3,50,-0.16949638016577878,0.060091766971271734
0.23,0.89,4.0,fav,1,50,0.06679006583345642,0.04477767732891868
0.23,0.89,4.0,unf,3,50,-0.16369816998984976,0.05747386133803626
0.23,0.91,4.0,fav,1,50,0.06533765885271355,0.04310360004202215
0.23,0.91,4.0,unf,3,50,-0.15798271023355345,0.054921682608882534
0.23,0.93,4.0,fav,1,50,0.0638917167524466,0.04145789079782671
0.23,0.93,4.0,unf,3,50,-0.15235601469572252,0.05243793057416264
0.23,0.9500000000000001,4.0,fav,1,50,0.06245357998032082,0.03984237347893724
0.23,0.9500000000000001,4.0,unf,3,50,-0.14682364281622648,0.05002499317739287
0.23,0.97,4.0,fav,1,50,0.06102452876770825,0.03825874018429058
0.23,0.97,4.0,unf,3,50,-0.1413906996132595,0.0476849495201201
0.23,0.99,4.0,fav,1,50,0.05960578215946123,0.03670855106608491
0.23,0.99,4.0,unf,3,50,-0.1360618375339637,0.04541957391548802
0.25,0.01,4.0,fav,1,50,0.1096119996467191,0.10083518423660619
0.25,0.01,4.0,unf,3,50,-0.3182848293707206,0.13838816955863345
0.25,0.03,4.0,fav,1,50,0.10954248225404914,0.10073343858814199
0.25,0.03,4.0,unf,3,50,-0.31797761205994124,0.13821901899060757
0.25,0.05,4.0,fav,1,50,0.10940360243488044,0.10053024858487135
0.25,0.05,4.0,unf,3,50,-0.31736409962834033,0.13788133131650676
0.25,0.06999999999999999,4.0,fav,1,50,0.10919566948122511,0.1002262153534653
0.25,0.06999999999999999,4.0,unf,3,50,-0.3164461317291964,0.13737632987073164
0.25,0.09,4.0,fav,1,50,0.10891914573422039,0.09982223694232181
0.25,0.09,4.0,unf,3,50,-0.3152264560603451,0.13670584071042102
0.25,0.11,4.0,fav,1,50,0.1085746446788831,0.09931950397955422
0.25,0.11,4.0,unf,3,50,-0.31370871432197583,0.13587228196380408
0.25,0.13,4.0,fav,1,50,0.1081629284220394,0.09871949392991088
0.25,0.13,4.0,unf,3,50,-0.3118974236532064,0.13487864976327504
0.25,0.15000000000000002,4.0,fav,1,50,0.10768490456888465,0.09802396398976002
0.25,0.15000000000000002,4.0,unf,3,50,-0.309797953682211,0.13372850087731275
0.25,0.17,4.0,fav,1,50,0.10714162251725569,0.09723494266840887
0.25,0.17,4.0,unf,3,50,-0.30741649935596044,0.13242593218167603
0.25,0.19,4.0,fav,1,50,0.10653426919216623,0.09635472011274056
0.25,0.19,4.0,unf,3,50,-0.30476004974535315,0.1309755571351254
0.25,0.21000000000000002,4.0,fav,1,50,0.10586416424644464,0.09538583724036656
0.25,0.21000000000000002,4.0,unf,3,50,-0.3018363530493989,0.12938247944807107
0.25,0.23,4.0,fav,1,50,0.10513275475639115,0.0943310737541476
0.25,0.23,4.0,unf,3,50,-0.2986538780479064,0.12765226415375816
0.25,0.25,4.0,fav,1,50,0.10434160944421862,0.09319343511795766
0.25,0.25,4.0,unf,3,50,-0.2952217722756105,0.12579090631065193
0.25,0.27,4.0,fav,1,50,0.10349241246163246,0.09197613857990665
0.25,0.27,4.0,unf,3,50,-0.2915498172116313,0.12380479758147382
0.25,0.29000000000000004,4.0,fav,1,50,0.10258695677122891,0.09068259833484503
0.25,0.29000000000000004,4.0,unf,3,50,-0.2876483807964416,0.12170069094860263
0.25,0.31,4.0,fav,1,50,0.10162713716441957,0.08931640992280512
0.25,0.31,4.0,unf,3,50,-0.28352836760395667,0.11948566383730412
0.25,0.33,4.0,fav,1,50,0.1006149429563247,0.08788133396406168
0.25,0.33,4.0,unf,3,50,-0.27920116700887915,0.11716707992725799
0.25,0.35000000000000003,4.0,fav,1,50,0.09955245039949435,0.0863812793346862
0.25,0.35000000000000003,4.0,unf,3,50,-0.2746785996989165,0.11475254993919488
0.25,0.37,4.0,fav,1,50,0.09844181485941882,0.0848202858888153
0.25,0.37,4.0,unf,3,50,-0.2699728628879287,0.11224989168698735
0.25,0.39,4.0,fav,1,50,0.09728526279556418,0.08320250683534255
0.25,0.39,4.0,unf,3,50,-0.2650964745894186,0.10966708968635715
0.25,0.41000000000000003,4.0,fav,1,50,0.09608508359212493,0.0815321908773755
0.25,0.41000000000000003,4.0,unf,3,50,-0.2600622173100922,0.1070122546094491
0.25,0.43,4.0,fav,1,50,0.09484362128281028,0.07981366422258633
0.25,0.43,4.0,unf,3,50,-0.2548830815205266,0.10429358286996027
0.25,0.45,4.0,fav,1,50,0.09356326621379794,0.07805131257154069
0.25,0.45,4.0,unf,3,50,-0.2495722092543835,0.10151931661639323
0.25,0.47000000000000003,4.0,fav,1,50,0.09224644668848506,0.07624956318924195
0.25,0.47000000000000003,4.0,unf,3,50,-0.24414283817919846,0.0986977044014671
0.25,0.49,4.0,fav,1,50,0.09089562063686968,0.07441286716250588
0.25,0.49,4.0,unf,3,50,-0.2386082464707118,0.09583696278384916
0.25,0.51,4.0,fav,1,50,0.08951326735130788,0.07254568194242741
0.25,0.51,4.0,unf,3,50,-0.2329816988091429,0.09294523910440723
0.25,0.53,4.0,fav,1,50,0.0881018793290333,0.07065245426715322
0.25,0.53,4.0,unf,3,50,-0.22727639379992595,0.09003057566325284
0.25,0.55,4.0,fav,1,50,0.08666395426020858,0.06873760355549925
0.25,0.55,4.0,unf,3,50,-0.22150541310344887,0.08710087550615024
0.25,0.5700000000000001,4.0,fav,1,50,0.0852019871984312,0.06680550585667837
0.25,0.5700000000000001,4.0,unf,3,50,-0.21568167253846646,0.08416387000965074
0.25,0.59,4.0,fav,1,50,0.08371846294854608,0.06486047843562387
0.25,0.59,4.0,unf,3,50,-0.209817875402349,0.08122708843373164
0.25,0.61,4.0,fav,1,50,0.08221584870436179,0.06290676506713937
0.25,0.61,4.0,unf,3,50,-0.20392646822841662,0.07829782958905514
0.25,0.63,4.0,fav,1,50,0.0806965869664372,0.06094852210546463
0.25,0.63,4.0,unf,3,50,-0.1980195991765587,0.0753831357433711
0.25,0.65,4.0,fav,1,50,0.07916308876753285,0.05898980538887113
0.25,0.65,4.0,unf,3,50,-0.19210907922839876,0.07248976886834788
0.25,0.67,4.0,fav,1,50,0.07761772723062808,0.05703455803166548
0.25,0.67,4.0,unf,3,50,-0.1862063463327067,0.06962418930437611
0.25,0.6900000000000001,4.0,fav,1,50,0.07606283148161724,0.05508659914854489
0.25,0.6900000000000001,4.0,unf,3,50,-0.1803224326208364,0.06679253689690647
0.25,0.7100000000000001,4.0,fav,1,50,0.07450068093594177,0.05314961354868377
0.25,0.7100000000000001,4.0,unf,3,50,-0.17446793478593164,0.06400061463378895
0.25,0.73,4.0,fav,1,50,0.07293349997551414,0.05122714242929622
0.25,0.73,4.0,unf,3,50,-0.16865298769374534,0.061253874789103796
0.25,0.75,4.0,fav,1,50,0.07136345302937044,0.049322575090772355
0.25,0.75,4.0,unf,3,50,-0.16288724126739076,0.058557407555224296
0.25,0.77,4.0,fav,1,50,0.06979264006857444,0.047439141687882214
0.25,0.77,4.0,unf,3,50,-0.1571798406634154,0.05591593212150746
0.25,0.79,4.0,fav,1,50,0.06822309252301018,0.045579907024025784
0.25,0.79,4.0,unf,3,50,-0.15153940973246172,0.053333790135190955
0.25,0.81,4.0,fav,1,50,0.06665676962486695,0.04374776538812313
0.25,0.81,4.0,unf,3,50,-0.14597403773465611,0.05081494145790123
0.25,0.8300000000000001,4.0,fav,1,50,0.06509555518085694,0.04194543642651289
0.25,0.8300000000000001,4.0,unf,3,50,-0.14049126925791502,0.048362962109783074
0.25,0.85,4.0,fav,1,50,0.06354125477253626,0.04017546203518688
0.25,0.85,4.0,unf,3,50,-0.13509809726673386,0.04598104427279604
0.25,0.87,4.0,fav,1,50,0.061995593381538344,0.03844020425083512
0.25,0.87,4.0,unf,3,50,-0.12980095918986678,0.04367199820533264
0.25,0.89,4.0,fav,1,50,0.06046021343409423,0.0367418441125146
0.25,0.89,4.0,unf,3,50,-0.12460573593772668,0.04143825590224748
0.25,0.91,4.0,fav,1,50,0.05893667325691879,0.03508238145925607
0.25,0.91,4.0,unf,3,50,-0.11951775372442533,0.03928187631795893
0.25,0.93,4.0,fav,1,50,0.05742644593440106,0.033463635622558094
0.25,0.93,4.0,unf,3,50,-0.11454178855521334,0.03720455195592493
0.25,0.9500000000000001,4.0,fav,1,50,0.05593091855505805,0.031887246966425795
0.25,0.9500000000000001,4.0,unf,3,50,-0.1096820732277059,0.035207616616150024
0.25,0.97,4.0,fav,1,50,0.0544513918334075,0.030354679221311843
0.25,0.97,4.0,unf,3,50,-0.1049423066847364,0.033292054084282596
0.25,0.99,4.0,fav,1,50,0.05298908009178675,0.028867222551921822
0.25,0.99,4.0,unf,3,50,-0.10032566554796463,0.031458507542469975
0.27,0.01,4.0,fav,1,50,0.10527025114788292,0.09571909448481271
0.27,0.01,4.0,unf,3,50,-0.2832494417949529,0.1231436385278752
0.27,0.03,4.0,fav,1,50,0.10519243462708834,0.09560538662488806
0.27,0.03,4.0,unf,3,50,-0.2829303547561947,0.12296671061073089
0.27,0.05,4.0,fav,1,50,0.10503700386708628,0.09537836472149373
0.27,0.05,4.0,unf,3,50,-0.2822932986712313,0.12261360447414366
0.27,0.06999999999999999,4.0,fav,1,50,0.10480436245592983,0.09503881417432743
0.27,0.06999999999999999,4.0,unf,3,50,-0.2813405028367139,0.12208581439000254
0.27,0.09,4.0,fav,1,50,0.10449511334490427,0.09458790751778116
0.27,0.09,4.0,unf,3,50,-0.28007529453347624,0.12138556900620906
0.27,0.11,4.0,fav,1,50,0.1041100559511338,0.09402719779262161
0.27,0.11,4.0,unf,3,50,-0.2785020791885137,0.12051581617095393
0.27,0.13,4.0,fav,1,50,0.10365018232678834,0.09335860979079076
0.27,0.13,4.0,unf,3,50,-0.27662631418732475,0.11948020292362145
0.27,0.15000000000000002,4.0,fav,1,50,0.10311667242226202,0.0925844292430012
0.27,0.15000000000000002,4.0,unf,3,50,-0.2744544765583127,0.11828305084184626
0.27,0.17,4.0,fav,1,50,0.10251088847704368,0.09170729003486865
0.27,0.17,4.0,unf,3,50,-0.2719940248017572,0.11692932697725247
0.27,0.19,4.0,fav,1,50,0.1018343685780309,0.09073015955251992
0.27,0.19,4.0,unf,3,50,-0.26925335518365767,0.11542461065267015
0.27,0.21000000000000002,4.0,fav,1,50,0.10108881943069138,0.08965632227278646
0.27,0.21000000000000002,4.0,unf,3,50,-0.266241752859064,0.1137750564305545
0.27,0.23,4.0,fav,1,50,0.10027610839370527,0.08848936172610138
0.27,0.23,4.0,unf,3,50,-0.26296933822985197,0.11198735359562656
0.27,0.25,4.0,fav,1,50,0.09939825483247551,0.08723314097194515
0.27,0.25,4.0,unf,3,50,-0.2594470089778764,0.11006868252396543
0.27,0.27,4.0,fav,1,50,0.09845742085113582,0.0858917817370173
0.27,0.27,4.0,unf,3,50,-0.25568637824569873,0.10802666833562448
0.27,0.29000000000000004,4.0,fav,1,50,0.09745590146637978,0.08446964237516548
0.27,0.29000000000000004,4.0,unf,3,50,-0.25169970946334164,0.10586933224808463
0.27,0.31,4.0,fav,1,50,0.09639611428955237,0.0829712948154044
0.27,0.31,4.0,unf,3,50,-0.24749984834055655,0.1036050410633052
0.27,0.33,4.0,fav,1,50,0.0952805887859648,0.08140150067005159
0.27,0.33,4.0,unf,3,50,-0.24310015255974546,0.10124245523164777
0.27,0.35000000000000003,4.0,fav,1,50,0.09411195518229995,0.07976518667906381
0.27,0.35000000000000003,4.0,unf,3,50,-0.23851441971486942,0.09879047594152875
0.27,0.37,4.0,fav,1,50,0.09289293309426246,0.07806741966906075
0.27,0.37,4.0,unf,3,50,-0.23375681404638235,0.09625819168428625
0.27,0.39,4.0,fav,1,50,0.09162631994728734,0.07631338120627582
0.27,0.39,4.0,unf,3,50,-0.2288417925215191,0.09365482473948511
0.27,0.41000000000000003,4.0,fav,1,50,0.09031497926316927,0.07450834212180324
0.27,0.41000000000000003,4.0,unf,3,50,-0.22378403080321926,0.09098967801696728
0.27,0.43,4.0,fav,1,50,0.08896182888490838,0.07265763708505708
0.27,0.43,4.0,unf,3,50,-0.2185983496398207,0.08827208267842779
0.27,0.45,4.0,fav,1,50,0.08756982921092449,0.07076663939737639
0.27,0.45,4.0,unf,3,50,-0.21329964219157557,0.08551134694359948
0.27,0.47000000000000003,4.0,fav,1,50,0.08614197150807298,0.06884073617228369
0.27,0.47000000000000003,4.0,unf,3,50,-0.20790280278939438,0.08271670646437725
0.27,0.49,4.0,fav,1,50,0.08468126637064921,0.06688530406211537
0.27,0.49,4.0,unf,3,50,-0.2024226575962835,0.07989727662490169
0.27,0.51,4.0,fav,1,50,0.08319073238981702,0.06490568568269878
0.27,0.51,4.0,unf,3,50,-0.19687389761315108,0.07706200709700095
0.27,0.53,4.0,fav,1,50,0.08167338509468633,0.0629071668785635
0.27,0.53,4.0,unf,3,50,-0.19127101443839206,0.0742196389489563
0.27,0.55,4.0,fav,1,50,0.08013222622263216,0.06089495496097249
0.27,0.55,4.0,unf,3,50,-0.18562823915541193,0.07137866457164214
0.27,0.5700000000000001,4.0,fav,1,50,0.07857023337244355,0.05887415803997051
0.27,0.5700000000000001,4.0,unf,3,50,-0.1799594846844586,0.06854729065019095
0.27,0.59,4.0,fav,1,50,0.0769903500895617,0.056849765559812054
0.27,0.59,4.0,unf,3,50,-0.17427829189531682,0.06573340437180829
0.27,0.61,4.0,fav,1,50,0.07539547642806232,0.05482663013469445
0.27,0.61,4.0,unf,3,50,-0.16859777973606258,0.06294454302167381
0.27,0.63,4.0,fav,1,50,0.07378846002921294,0.0528094507688178
0.27,0.63,4.0,unf,3,50,-0.16293059959069076,0.06018786707936103
0.27,0.65,4.0,fav,1,50,0.07217208775144102,0.05080275753157349
0.27,0.65,4.0,unf,3,50,-0.1572888940355038,0.05747013688830851
0.27,0.67,4.0,fav,1,50,0.07054907788143641,0.04881089774526238
0.27,0.67,4.0,unf,3,50,-0.15168426012118252,0.054797692930850746
0.27,0.6900000000000001,4.0,fav,1,50,0.06892207295093906,0.04683802372928986
0.27,0.6900000000000001,4.0,unf,3,50,-0.14612771726490606,0.05217643970150969
0.27,0.7100000000000001,4.0,fav,1,50,0.06729363317857202,0.044888082131412
0.27,0.7100000000000001,4.0,unf,3,50,-0.14062967979520333,0.04961183313186765
0.27,0.73,4.0,fav,1,50,0.06566623055092884,0.042964804863419304
0.27,0.73,4.0,unf,3,50,-0.1351999341518131,0.04710887148160424
0.27,0.75,4.0,fav,1,50,0.06404224355205625,0.041071701645740775
0.27,0.75,4.0,unf,3,50,-0.12984762070409211,0.04467208957232548
0.27,0.77,4.0,fav,1,50,0.06242395254553129,0.039212054152919576
0.27,0.77,4.0,unf,3,50,-0.12458122011478875,0.04230555620376441
0.27,0.79,4.0,fav,1,50,0.060813535808560124,0.03738891173979711
0.27,0.79,4.0,unf,3,50,-0.11940854414159893,0.040012874555894376
0.27,0.81,4.0,fav,1,50,0.059213066212962365,0.03560508871658527
0.27,0.81,4.0,unf,3,50,-0.11433673073711277,0.037797185345590435
0.27,0.8300000000000001,4.0,fav,1,50,0.05762450854357926,0.03386316312980564
0.27,0.8300000000000001,4.0,unf,3,50,-0.10937224327876371,0.0356611724728901
0.27,0.85,4.0,fav,1,50,0.056049717440592534,0.032165476995280474
0.27,0.85,4.0,unf,3,50,-0.10452087373438874,0.03360707086000855
0.27,0.87,4.0,fav,1,50,0.05449043594848396,0.03051413791889847
0.27,0.87,4.0,unf,3,50,-0.0997877495461305,0.03163667615663042
0.27,0.89,4.0,fav,1,50,0.052948294650928915,0.028911022030591284
0.27,0.89,4.0,unf,3,50,-0.09517734399575108,0.029751355958676652
0.27,0.91,4.0,fav,1,50,0.051424811367814384,0.027357778146645587
0.27,0.91,4.0,unf,3,50,-0.09069348979802783,0.02795206216632455
0.27,0.93,4.0,fav,1,50,0.04992139138781873,0.0258558330648397
0.27,0.93,4.0,unf,3,50,-0.0863393956557708,0.026239344092979594
0.27,0.9500000000000001,4.0,fav,1,50,0.048439328207594085,0.024406397885549797
0.27,0.9500000000000001,4.0,unf,3,50,-0.08211766550010278,0.02461336193364908
0.27,0.97,4.0,fav,1,50,0.046979804746555553,0.023010475239441015
0.27,0.97,4.0,unf,3,50,-0.0780303201329062,0.023073900213510398
0.27,0.99,4.0,fav,1,50,0.04554389500460873,0.021668867288022343
0.27,0.99,4.0,unf,3,50,-0.07407882098465945,0.021620380871512968
0.29000000000000004,0.01,4.0,fav,1,50,0.09867944954272966,0.08889166280239198
0.29000000000000004,0.01,4.0,unf,3,50,-0.2574135895786313,0.1127886712237735
0.29000000000000004,0.03,4.0,fav,1,50,0.09859539670449044,0.08876908603669799
0.29000000000000004,0.03,4.0,unf,3,50,-0.257078626284423,0.11260010178868456
0.29000000000000004,0.05,4.0,fav,1,50,0.09842754290637769,0.08852442339989094
0.29000000000000004,0.05,4.0,unf,3,50,-0.2564100554615398,0.11222388558239432
0.29000000000000004,0.06999999999999999,4.0,fav,1,50,0.098176390504675,0.08815865346192009
0.29000000000000004,0.06999999999999999,4.0,unf,3,50,-0.25541057927198535,0.11166186064906133
0.29000000000000004,0.09,4.0,fav,1,50,0.09784268954430296,0.08767323605945876
0.29000000000000004,0.09,4.0,unf,3,50,-0.2540842276283156,0.1109167659261454
0.29000000000000004,0.11,4.0,fav,1,50,0.09742743360380697,0.08707010275703089
0.29000000000000004,0.11,4.0,unf,3,50,-0.25243633045410485,0.10999221971346564
0.29000000000000004,0.13,4.0,fav,1,50,0.09693185430894635,0.08635164426583627
0.29000000000000004,0.13,4.0,unf,3,50,-0.25047348112271556,0.10889269133457385
0.29000000000000004,0.15000000000000002,4.0,fav,1,50,0.09635741456007123,0.08552069493588019
0.29000000000000004,0.15000000000000002,4.0,unf,3,50,-0.24820349143150267,0.1076234663003106
0.29000000000000004,0.17,4.0,fav,1,50,0.0957058005288294,0.08458051446332782
0.29000000000000004,0.17,4.0,unf,3,50,-0.24563533854925176,0.10619060535367983
0.29000000000000004,0.19,4.0,fav,1,50,0.09497891248949739,0.08353476697964997
0.29000000000000004,0.19,4.0,unf,3,50,-0.24277910444977746,0.10460089783918232
0.29000000000000004,0.21000000000000002,4.0,fav,1,50,0.09417885455926606,0.0823874977118246
0.29000000000000004,0.21000000000000002,4.0,unf,3,50,-0.2396459084132733,0.10286180989764637
0.29000000000000004,0.23,4.0,fav,1,50,0.09330792343005108,0.08114310742335358
0.29000000000000004,0.23,4.0,unf,3,50,-0.23624783323840962,0.10098142803861972
0.29000000000000004,0.25,4.0,fav,1,50,0.09236859618174564,0.07980632486394054
0.29000000000000004,0.25,4.0,unf,3,50,-0.23259784586159726,0.09896839868593998
0.29000000000000004,0.27,4.0,fav,1,50,0.09136351727322914,0.07838217747114608
0.29000000000000004,0.27,4.0,unf,3,50,-0.2287097131247221,0.09683186432761809
0.29000000000000004,0.29000000000000004,4.0,fav,1,50,0.09029548481282579,0.07687596058006471
0.29000000000000004,0.29000000000000004,4.0,unf,3,50,-0.22459791346852584,0.09458139692833922
0.29000000000000004,0.31,4.0,fav,1,50,0.08916743621422718,0.07529320540693497
0.29000000000000004,0.31,4.0,unf,3,50,-0.22027754535538144,0.09222692928139843
0.29000000000000004,0.33,4.0,fav,1,50,0.08798243334712791,0.07363964607952464
0.29000000000000004,0.33,4.0,unf,3,50,-0.21576423324227773,0.08977868498667929
0.29000000000000004,0.35000000000000003,4.0,fav,1,50,0.08674364729394803,0.07192118599111087
0.29000000000000004,0.35000000000000003,4.0,unf,3,50,-0.2110740319323733,0.08724710774236324
0.29000000000000004,0.37,4.0,fav,1,50,0.08545434282503464,0.0701438637558971
0.29000000000000004,0.37,4.0,unf,3,50,-0.20622333013158137,0.08464279063059192
0.29000000000000004,0.39,4.0,fav,1,50,0.08411786270465575,0.06831381904183174
0.29000000000000004,0.39,4.0,unf,3,50,-0.20122875402554627,0.08197640606156663
0.29000000000000004,0.41000000000000003,4.0,fav,1,50,0.0827376119389435,0.0664372585521035
